2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:19: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: RX COMMUNICATION LOST
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:20: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:21: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: RX COMMUNICATION LOST
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:22: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:23: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: RX COMMUNICATION LOST
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:24: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:25: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: RX COMMUNICATION LOST
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:26: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:27: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: RX COMMUNICATION LOST
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:28: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:29: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: RX COMMUNICATION LOST
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:30: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:31: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: RX COMMUNICATION LOST
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:32: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:33: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: RX COMMUNICATION LOST
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:34: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:35: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: RX COMMUNICATION LOST
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:36: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:37: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: RX COMMUNICATION LOST
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:38: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:39: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: RX COMMUNICATION LOST
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:40: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:41: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:42: RX COMMUNICATION LOST
2019-02-07 00:00:42: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:43: SLEEPING
2019-02-07 00:00:44: SLEEPING
2019-02-07 00:00:44: SLEEPING
2019-02-07 00:00:44: SLEEPING
2019-02-07 00:00:44: SLEEPING
2019-02-07 00:00:44: SLEEPING
