file_path,file_size,max_ts,metadata,min_ts,mine_name,output_sampling_rate,processed,rig_id,sensor_serial_number
/home/thiago/data_blob/data_cloud/HTX/1HTX1/level_0/run_1541021540/raw_data_2018_10_31_22.h5,126806536,1541026799.9999554,"{'mine_name': 'HTX', 'sensor_axial_axis': 2, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': 'HTX', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 18.96, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 1, 'base_output_path': 'output_data', 'sensor_serial_number': 'S1021', 'output_sampling_rate': 2800, 'primary_window_halfwidth_ms': 2.0}",1541023200.000031,HTX,2800,False,HTX,S1021
/home/thiago/data_blob/data_cloud/HTX/1HTX1/level_0/run_1541021540/raw_data_2018_10_31_21 (copy).h5,58076084,1541023199.9996738,"{'mine_name': 'HTX', 'sensor_axial_axis': 2, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': 'HTX', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 18.96, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 1, 'base_output_path': 'output_data', 'sensor_serial_number': 'S1021', 'output_sampling_rate': 2800, 'primary_window_halfwidth_ms': 2.0}",1541021549.269557,HTX,2800,False,HTX,S1021
/home/thiago/data_blob/data_cloud/HTX/1HTX1/level_0/run_1541021540/raw_data_2018_10_31_21.h5,58076084,1541023199.9996738,"{'mine_name': 'HTX', 'sensor_axial_axis': 2, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': 'HTX', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 18.96, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 1, 'base_output_path': 'output_data', 'sensor_serial_number': 'S1021', 'output_sampling_rate': 2800, 'primary_window_halfwidth_ms': 2.0}",1541021549.269557,HTX,2800,False,HTX,S1021
/home/thiago/data_blob/mount_milligan/level_1/2018-05-04/piezo/4000hz/20180504_SSX62708_5206_4000.h5,119253569,1525457669.05935,"{'mine_name': 'Mount Milligan Mine', 'sensor_axial_axis': 1, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': '3', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 21.662, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 2, 'base_output_path': 'output_data', 'sensor_serial_number': '5206', 'output_sampling_rate': 4000, 'primary_window_halfwidth_ms': 2.0}",1525454709.003082,Mount Milligan Mine,4000,False,3,5206
/home/thiago/data_blob/mount_milligan/level_1/2018-05-04/piezo/4000hz/20180504_SSX82051_5206_4000.h5,74341090,1525476006.945093,"{'mine_name': 'MOUNT_MILLIGAN_MINE', 'sensor_axial_axis': 1, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': '3', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 20.692, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 2, 'base_output_path': 'output_data', 'sensor_serial_number': '5206', 'output_sampling_rate': 4000, 'primary_window_halfwidth_ms': 2.0}",1525474052.005615,MOUNT_MILLIGAN_MINE,4000,False,3,5206
/home/thiago/data_blob/west_angelas/level_1/2018-07-10/piezo/3200hz/20180710_SSX04491_5206_3200.h5,684678321,1531213382.7412035,"{'mine_name': 'WEST_ANGELAS', 'sensor_axial_axis': 1, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': '21R11', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 16.37, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 2, 'base_output_path': 'output_data', 'sensor_serial_number': '5206', 'output_sampling_rate': 3200, 'primary_window_halfwidth_ms': 2.0}",1531185292.005798,WEST_ANGELAS,3200,False,21R11,5206
/home/thiago/data_blob/line_creek/level_1/piezo/2800hz/1_whip_antenna_100G_2800.h5,85264020,1536605477.966778,"{'mine_name': 'line creek creek creek creek', 'sensor_axial_axis': 2, 'min_lag_trimmed_trace': -0.1, 'ACOUSTIC_VELOCITY': 4755.0, 'deconvolution_filter_duration': 0.1, 'rig_id': '31', 'max_lag_trimmed_trace': 0.1, 'trapezoidal_bpf_corner_3': 300.0, 'trapezoidal_bpf_corner_4': 350.0, 'trapezoidal_bpf_corner_1': 80.0, 'trace_length_in_seconds': 1.0, 'trace_length': 0, 'trapezoidal_bpf_corner_2': 100.0, 'multiple_window_search_width_ms': 3.126, 'sensor_distance_to_source': 20.967872, 'trapezoidal_bpf_duration': 0.02, 'accelerometer_max_voltage': 0, 'sensor_tangential_axis': 1, 'base_output_path': 'output_data', 'sensor_serial_number': 'S1008', 'output_sampling_rate': 2800, 'primary_window_halfwidth_ms': 2.0}",1536602310.0,line creek creek creek creek,2800,False,31,S1008
